source,target,weight
3555307,3514205,7.0
3555307,3515202,5.0
3555307,3516309,2.0
3555307,3518008,1.0
3555307,3520707,1.0
3555307,3524808,2.0
3555307,3525904,1.0
3555307,3529609,2.0
3555307,3534757,26.0
3555307,3535903,7.0
3555307,3536000,1.0
3555307,3540408,3.0
3555307,3545704,1.0
3555307,3548708,1.0
3555307,3549805,1.0
3555307,3551306,1.0
3555307,3556958,2.0
3555307,5001102,1.0
3555356,3504602,1.0
3555356,3525706,103.0
3555356,3529500,17.0
3555356,3532801,7.0
3555356,3539608,1.0
3555356,3541604,1.0
3555356,3549805,21.0
3555356,3557154,1.0
3555406,3300100,1.0
3555406,3303807,4.0
3555406,3502507,1.0
3555406,3510500,54.0
3555406,3538006,1.0
3555406,3549904,2.0
3555406,3550001,1.0
3555406,3550308,5.0
3555406,3554102,2.0
3555505,3151800,1.0
3555505,3501509,6.0
3555505,3506003,9.0
3555505,3508306,1.0
3555505,3514502,5.0
3555505,3515194,8.0
3555505,3516705,1.0
3555505,3525300,1.0
3555505,3527504,22.0
3555505,3527801,2.0
3555505,3529005,3.0
3555505,3534708,2.0
3555505,3538808,2.0
3555505,3546405,30.0
3555505,3550506,14.0
3555604,3503208,1.0
3555604,3505500,1.0
3555604,3506102,2.0
3555604,3511102,15.0
3555604,3511201,1.0
3555604,3511300,7.0
3555604,3512001,1.0
3555604,3517505,1.0
3555604,3517901,2.0
3555604,3519402,5.0
3555604,3521507,2.0
3555604,3523909,1.0
3555604,3530300,2.0
3555604,3531506,1.0
3555604,3533908,7.0
3555604,3538105,1.0
3555604,3540804,17.0
3555604,3549805,174.0
3555604,3552601,10.0
3555703,3525706,5.0
3555703,3528106,3.0
3555703,3531001,3.0
3555703,3531407,40.0
3555703,3532702,10.0
3555703,3539608,4.0
3555703,3539905,9.0
3555703,3549805,4.0
3555703,3551306,1.0
3555802,1702901,1.0
3555802,3134400,5.0
3555802,3143302,1.0
3555802,3502804,2.0
3555802,3503950,9.0
3555802,3513850,1.0
3555802,3514205,1.0
3555802,3515202,5.0
3555802,3515509,8.0
3555802,3524808,61.0
3555802,3535903,2.0
3555802,3536000,1.0
3555802,3540259,1.0
3555802,3543303,1.0
3555802,3543402,1.0
3555802,3544509,1.0
3555802,3545704,6.0
3555802,3546603,7.0
3555802,3547205,1.0
3555802,3547403,1.0
3555802,3547650,14.0
3555802,3549003,1.0
3555802,3549805,2.0
3555802,3550308,1.0
3555802,3551306,1.0
3555802,3552551,1.0
3555802,3554904,2.0
3555802,5212709,1.0
3555901,3504701,2.0
3555901,3506003,1.0
3555901,3507753,1.0
3555901,3508801,1.0
3555901,3518107,1.0
3555901,3519105,2.0
3555901,3519600,1.0
3555901,3527108,1.0
3555901,3538907,9.0
3555901,3540101,5.0
3555901,3541109,1.0
3555901,3542503,17.0
3555901,3550308,1.0
3556008,3511102,25.0
3556008,3514924,9.0
3556008,3519402,3.0
3556008,3521507,2.0
3556008,3521903,4.0
3556008,3525706,1.0
3556008,3528858,19.0
3556008,3529500,2.0
3556008,3533502,14.0
3556008,3540804,37.0
3556008,3549805,9.0
3556008,5106273,1.0
3556107,2901007,1.0
3556107,3511102,1.0
3556107,3515509,1.0
3556107,3520707,1.0
3556107,3528304,1.0
3556107,3529609,18.0
3556107,3534757,1.0
3556107,3536257,1.0
3556107,3539608,1.0
3556107,3544301,1.0
3556107,3549805,1.0
3556107,3549904,1.0
3556107,3551306,13.0
3556107,3553401,1.0
3556107,3557105,38.0
3556206,2510808,2.0
3556206,2903003,3.0
3556206,3501608,1.0
3556206,3503307,1.0
3556206,3503802,3.0
3556206,3504107,2.0
3556206,3505708,1.0
3556206,3507605,1.0
3556206,3508405,2.0
3556206,3509205,1.0
3556206,3509502,623.0
3556206,3512803,1.0
3556206,3513900,2.0
3556206,3515707,1.0
3556206,3519071,38.0
3556206,3520509,14.0
3556206,3523404,8.0
3556206,3523909,1.0
3556206,3524006,7.0
3556206,3524709,4.0
3556206,3525904,33.0
3556206,3527306,28.0
3556206,3529401,1.0
3556206,3531803,4.0
3556206,3533403,1.0
3556206,3534401,1.0
3556206,3536505,12.0
3556206,3537107,4.0
3556206,3538709,7.0
3556206,3545209,1.0
3556206,3547304,2.0
3556206,3547809,1.0
3556206,3548708,3.0
3556206,3548807,4.0
3556206,3548906,1.0
3556206,3550308,80.0
3556206,3552205,6.0
3556206,3552403,16.0
3556206,3554102,1.0
3556206,3556701,297.0
3556305,3500105,1.0
3556305,3502101,6.0
3556305,3502804,4.0
3556305,3506201,24.0
3556305,3518206,4.0
3556305,3526506,3.0
3556305,3530102,3.0
3556305,3537305,1.0
3556354,3110608,1.0
3556354,3117801,1.0
3556354,3125101,271.0
3556354,3133600,1.0
3556354,3143302,1.0
3556354,3504107,1.0
3556354,3507605,161.0
3556354,3509502,1.0
3556354,3523404,1.0
3556354,3525201,1.0
3556354,3525508,2.0
3556354,3528502,1.0
3556354,3536802,2.0
3556354,3538600,1.0
3556354,3550308,2.0
3556404,3156908,1.0
3556404,3500303,4.0
3556404,3508702,1.0
3556404,3509502,2.0
3556404,3510807,40.0
3556404,3515186,2.0
3556404,3523800,6.0
3556404,3530508,3.0
3556404,3539301,5.0
3556404,3540705,2.0
3556404,3546306,1.0
3556404,3549102,110.0
3556404,3549706,5.0
3556404,3549805,1.0
3556404,3550308,1.0
3556404,3550803,16.0
3556404,3552403,1.0
3556453,2304707,1.0
3556453,3501152,1.0
3556453,3502754,1.0
3556453,3505708,9.0
3556453,3510609,8.0
3556453,3511409,1.0
3556453,3513009,379.0
3556453,3513801,1.0
3556453,3515004,9.0
3556453,3518800,1.0
3556453,3519709,4.0
3556453,3522208,2.0
3556453,3522505,10.0
3556453,3525003,3.0
3556453,3525904,1.0
3556453,3534401,24.0
3556453,3547304,2.0
3556453,3550308,181.0
3556453,3550407,1.0
3556453,3550605,16.0
3556453,3552809,4.0
3556453,3556701,1.0
3556453,4208906,2.0
3556503,3118700,1.0
3556503,3501608,2.0
3556503,3504107,2.0
3556503,3505708,2.0
3556503,3507605,1.0
3556503,3508405,13.0
3556503,3509007,1.0
3556503,3509205,23.0
3556503,3509502,13.0
3556503,3509601,133.0
3556503,3509809,2.0
3556503,3513801,1.0
3556503,3516309,6.0
3556503,3516408,3.0
3556503,3523404,10.0
3556503,3523909,1.0
3556503,3524006,38.0
3556503,3525201,11.0
3556503,3525904,1919.0
3556503,3527306,46.0
3556503,3534401,1.0
3556503,3538709,1.0
3556503,3550308,75.0
3556503,3552809,1.0
3556503,3556206,2.0
3556503,3556701,12.0
3556602,3504008,1.0
3556602,3516606,1.0
3556602,3516705,43.0
3556602,3529005,253.0
3556602,3534104,1.0
3556602,3540002,1.0
3556602,3540853,1.0
3556602,4111803,1.0
3556701,3118601,1.0
3556701,3304557,1.0
3556701,3501608,1.0
3556701,3505708,2.0
3556701,3507605,1.0
3556701,3509205,3.0
3556701,3509502,135.0
3556701,3509601,2.0
3556701,3512803,1.0
3556701,3513009,1.0
3556701,3513801,1.0
3556701,3519071,13.0
3556701,3520509,2.0
3556701,3522208,1.0
3556701,3522505,1.0
3556701,3523404,6.0
3556701,3524006,8.0
3556701,3524709,1.0
3556701,3525904,43.0
3556701,3527306,62.0
3556701,3531803,1.0
3556701,3533403,1.0
3556701,3534401,2.0
3556701,3536505,6.0
3556701,3543907,1.0
3556701,3547304,2.0
3556701,3548708,1.0
3556701,3550308,109.0
3556701,3550407,1.0
3556701,3552205,1.0
3556701,3552403,6.0
3556701,3556206,118.0
3556701,3556503,1.0
3556800,3505500,6.0
3556800,3506102,33.0
3556800,3512100,2.0
3556800,3517406,1.0
3556800,3531506,4.0
3556800,3531902,93.0
3556800,3535705,1.0
3556800,3539004,1.0
3556800,3539509,210.0
3556800,3540200,37.0
3556800,3543402,2.0
3556800,3549409,1.0
3556800,3550308,1.0
3556800,3551702,65.0
3556800,3551900,1.0
3556800,3553658,1.0
3556800,3554409,2.0
3556800,3555604,1.0
3556909,3503703,4.0
3556909,3506102,3.0
3556909,3510104,1.0
3556909,3515608,1.0
3556909,3522703,1.0
3556909,3531308,11.0
3556909,3539004,13.0
3556909,3543402,2.0
3556909,3553104,1.0
3556909,4106902,1.0
3556958,3509502,1.0
3556958,3514205,3.0
3556958,3515202,7.0
3556958,3515509,2.0
3556958,3524808,96.0
3556958,3529658,1.0
3556958,3534757,2.0
3556958,3545704,2.0
3556958,3555802,1.0
3557006,3304557,1.0
3557006,3501152,28.0
3557006,3501608,1.0
3557006,3502507,1.0
3557006,3502705,1.0
3557006,3502754,9.0
3557006,3502903,9.0
3557006,3505708,2.0
3557006,3507001,4.0
3557006,3509502,6.0
3557006,3519709,2.0
3557006,3520509,3.0
3557006,3521002,6.0
3557006,3522307,2.0
3557006,3522505,1.0
3557006,3523909,21.0
3557006,3525904,1.0
3557006,3528403,3.0
3557006,3534401,2.0
3557006,3537800,12.0
3557006,3540606,3.0
3557006,3542800,1.0
3557006,3545209,4.0
3557006,3545308,39.0
3557006,3547809,2.0
3557006,3550209,3.0
3557006,3550308,31.0
3557006,3550605,4.0
3557006,3551009,1.0
3557006,3552106,1.0
3557006,3552205,1878.0
3557006,3552403,2.0
3557006,3553807,1.0
3557006,3554003,3.0
3557105,3501202,8.0
3557105,3501806,3.0
3557105,3502101,1.0
3557105,3504206,1.0
3557105,3504800,1.0
3557105,3506508,1.0
3557105,3510708,4.0
3557105,3511102,1.0
3557105,3512902,25.0
3557105,3513850,1.0
3557105,3515202,1.0
3557105,3515509,11.0
3557105,3523008,1.0
3557105,3524808,2.0
3557105,3528106,2.0
3557105,3529609,22.0
3557105,3531001,2.0
3557105,3532603,10.0
3557105,3535200,1.0
3557105,3536257,4.0
3557105,3536604,1.0
3557105,3536901,1.0
3557105,3543907,1.0
3557105,3544202,20.0
3557105,3544301,3.0
3557105,3549805,11.0
3557105,3550308,4.0
3557105,3551306,59.0
3557105,3553401,7.0
3557105,3555802,1.0
3557105,3556107,22.0
3557105,4106902,1.0
3557154,3506508,15.0
3557154,3507753,3.0
3557154,3508108,37.0
3557154,3525706,29.0
3557154,3527256,1.0
3557154,3531001,2.0
3557154,3531407,1.0
3557154,3532702,2.0
3557154,3539608,22.0
3557154,3549805,2.0
3557154,3555208,5.0
3557204,3501608,1.0
3557204,3504008,3.0
3557204,3504503,1.0
3557204,3505302,1.0
3557204,3506003,2.0
3557204,3506300,1.0
3557204,3510153,43.0
3557204,3515194,8.0
3557204,3519501,12.0
3557204,3520905,87.0
3557204,3534708,91.0
3557204,3538808,2.0
3557204,3543204,1.0
3557204,3546405,14.0
3557204,3550308,1.0
3557204,3550506,5.0
3557204,3555505,1.0
3557204,4111803,1.0
3557204,4121802,1.0
3557303,3500303,6.0
3557303,3501905,1.0
3557303,3509502,2.0
3557303,3512209,1.0
3557303,3515186,3.0
3557303,3519055,1.0
3557303,3522604,8.0
3557303,3526902,1.0
3557303,3527009,1.0
3557303,3530706,241.0
3557303,3530805,21.0
3557303,3548005,1.0
3557303,3550308,1.0
4100103,4101101,1.0
4100103,4102406,153.0
4100103,4103602,3.0
4100103,4109708,4.0
4100103,4111803,15.0
4100103,4121901,5.0
4100103,4123105,6.0
4100103,4124103,39.0
4100202,3115359,1.0
4100202,3502705,2.0
4100202,3505401,1.0
4100202,3521002,1.0
4100202,3522158,2.0
4100202,3542800,7.0
4100202,3544004,1.0
4100202,4105201,4.0
4100202,4105805,1.0
4100202,4106902,3.0
4100202,4109500,1.0
4100202,4127882,3.0
4100301,4104204,1.0
4100301,4106902,8.0
4100301,4107652,1.0
4100301,4114302,10.0
4100301,4119103,23.0
4100301,4121208,3.0
4100301,4125506,2.0
4100301,4127601,7.0
4100301,4203303,7.0
4100301,4208906,1.0
4100301,4209102,1.0
4100301,4215000,1.0
4100301,4215802,7.0
4100400,1300508,1.0
4100400,3141603,1.0
4100400,3304557,1.0
4100400,3509106,1.0
4100400,3550308,2.0
4100400,3553955,1.0
4100400,4101200,1.0
4100400,4101804,16.0
4100400,4104006,4.0
4100400,4104204,7.0
4100400,4104253,5.0
4100400,4105201,1.0
4100400,4105805,60.0
4100400,4106902,2651.0
4100400,4107652,1.0
4100400,4111258,11.0
4100400,4119152,23.0
4100400,4119509,6.0
4100400,4120804,6.0
4100400,4122206,10.0
4100400,4125506,32.0
4100400,4127601,1.0
4100459,4103453,24.0
4100459,4103909,2.0
4100509,3136900,2.0
4100509,4110607,1.0
4100509,4117909,6.0
4100509,4118907,3.0
4100509,4125357,8.0
4100608,4101408,1.0
4100608,4105508,1.0
4100608,4105904,5.0
4100608,4106704,5.0
4100608,4107801,1.0
4100608,4108908,7.0
4100608,4115200,4.0
4100608,4116901,15.0
4100608,4118006,5.0
4100608,4118105,2.0
4100608,4118402,107.0
4100608,4119152,1.0
4100608,4120408,2.0
4100608,4122602,3.0
4100608,4124608,7.0
4100608,4127304,1.0
4100707,4102000,1.0
4100707,4103370,2.0
4100707,4103479,1.0
4100707,4112751,1.0
4100707,4117909,44.0
4100707,4118857,98.0
4100707,4127700,1.0
4100707,4128104,28.0
4100707,5002704,1.0
4100806,3501103,1.0
4100806,3505609,1.0
4100806,3515301,2.0
4100806,3519907,1.0
4100806,3532157,4.0
4100806,3541406,3.0
4100806,3542404,5.0
4100806,3547809,1.0
4100806,3552908,3.0
4100806,4102802,1.0
4100806,4105102,1.0
4100806,4108007,3.0
4100806,4111902,1.0
4100806,4113700,3.0
4100806,4120002,33.0
4100806,4122404,16.0
4100905,4108809,1.0
4100905,4108908,3.0
4100905,4115903,18.0
4100905,4118006,41.0
4100905,4118402,44.0
4100905,4119707,11.0
4100905,4122602,7.0
4100905,4123956,1.0
4100905,4127304,6.0
4101002,4107207,1.0
4101002,4108403,2.0
4101002,4119251,1.0
4101002,4121406,7.0
4101002,4123808,4.0
4101002,4205902,1.0
4101002,4217204,1.0
4101051,4103453,42.0
4101051,4104808,16.0
4101051,4106308,1.0
4101051,4110052,2.0
4101051,4117453,1.0
4101051,4128005,1.0
4101101,3504008,1.0
4101101,3534708,1.0
4101101,3535309,13.0
4101101,3545407,1.0
4101101,4102406,18.0
4101101,4102703,1.0
4101101,4103602,11.0
4101101,4106407,2.0
4101101,4111001,3.0
4101101,4111803,15.0
4101101,4113700,1.0
4101101,4123907,1.0
4101101,4124103,12.0
4101101,5002605,1.0
4101150,4101507,1.0
4101150,4105904,9.0
4101150,4108106,2.0
4101150,4110003,9.0
4101150,4115200,40.0
4101150,4118303,1.0
4101150,4122404,1.0
4101200,2207603,1.0
4101200,4106902,11.0
4101200,4109609,1.0
4101200,4116208,13.0
4101200,4118204,62.0
4101200,4119152,2.0
4101200,4119509,3.0
4101200,4120804,1.0
4101200,4124806,1.0
4101200,4125506,3.0
4101200,4128500,1.0
4101200,4202404,1.0
4101200,4205803,5.0
4101309,4106902,1.0
4101309,4108502,2.0
4101309,4113205,19.0
4101309,4122305,1.0
4101309,4125605,31.0
4101309,4210100,1.0
4101309,4218301,1.0
4101408,1100205,1.0
4101408,3170206,1.0
4101408,3547809,1.0
4101408,3550308,1.0
4101408,4101507,76.0
4101408,4103206,1.0
4101408,4103503,13.0
4101408,4103701,4.0
4101408,4103800,12.0
4101408,4104303,1.0
4101408,4106902,2.0
4101408,4107603,1.0
4101408,4108700,1.0
4101408,4109807,2.0
4101408,4112108,6.0
4101408,4113700,19.0
4101408,4114203,4.0
4101408,4114906,7.0
4101408,4115200,6.0
4101408,4116901,1.0
4101408,4122107,5.0
4101408,4122404,9.0
4101408,4122651,1.0
4101408,4127106,1.0
4101507,1715259,1.0
4101507,3106200,1.0
4101507,3304557,1.0
4101507,3518800,1.0
4101507,3541406,1.0
4101507,3550308,1.0
4101507,4101408,51.0
4101507,4102109,4.0
4101507,4103404,1.0
4101507,4103701,2.0
4101507,4109203,1.0
4101507,4111902,3.0
4101507,4113700,20.0
4101507,4115200,4.0
4101507,4117305,1.0
4101507,4122404,24.0
4101507,4122701,10.0
4101507,4124509,1.0
4101507,4126702,1.0
4101606,3550308,1.0
4101606,4112009,17.0
4101606,4119905,1.0
4101606,4128500,1.0
4101655,3550308,1.0
4101655,4101853,1.0
4101655,4111506,7.0
4101655,4112504,7.0
4101655,4114500,1.0
4101655,4117271,1.0
4101655,4209102,1.0
4101705,4104303,50.0
4101705,4105508,9.0
4101705,4108601,1.0
4101705,4115200,1.0
4101705,4118808,4.0
4101705,4127205,1.0
4101804,3105905,1.0
4101804,3513504,1.0
4101804,3549904,1.0
4101804,4100400,1.0
4101804,4104204,5.0
4101804,4104253,2.0
4101804,4105805,5.0
4101804,4106209,9.0
4101804,4106902,1180.0
4101804,4107009,1.0
4101804,4107652,15.0
4101804,4113205,4.0
4101804,4114302,2.0
4101804,4119152,11.0
4101804,4119509,2.0
4101804,4119806,1.0
4101804,4122206,1.0
4101804,4122305,2.0
4101804,4125506,25.0
4101804,4125605,1.0
4101804,5103403,1.0
4101853,4111506,10.0
4101853,4112504,1.0
4101853,4114500,7.0
4101903,4101507,1.0
4101903,4103701,2.0
4101903,4106407,1.0
4101903,4109807,8.0
4101903,4112702,3.0
4101903,4113700,38.0
4101903,4116604,4.0
4101903,4117214,1.0
4101903,4123204,3.0
4101903,4124301,1.0
4101903,4126009,9.0
4102000,4100707,5.0
4102000,4101051,1.0
4102000,4103370,3.0
4102000,4103453,18.0
4102000,4108205,1.0
4102000,4110656,3.0
4102000,4112751,2.0
4102000,4115358,1.0
4102000,4116703,1.0
4102000,4117909,34.0
4102000,4118857,3.0
4102000,4127700,24.0
4102000,4128104,1.0
4102109,4101507,24.0
4102109,4105904,2.0
4102109,4108007,1.0
4102109,4110003,4.0
4102109,4111902,16.0
4102109,4113700,1.0
4102109,4115200,14.0
4102109,4116307,1.0
4102109,4119657,7.0
4102109,4120333,3.0
4102109,4122404,9.0
4102109,4122701,5.0
4102109,4123402,1.0
4102208,4101150,1.0
4102208,4105904,10.0
4102208,4108106,1.0
4102208,4110003,1.0
4102208,4110904,1.0
4102208,4113601,2.0
4102208,4113700,1.0
4102208,4114104,6.0
4102208,4115200,23.0
4102208,4116901,2.0
4102208,4117503,1.0
4102208,4118006,5.0
4102208,4118105,10.0
4102208,4120408,2.0
4102208,4124608,6.0
4102208,4128302,2.0
4102307,2202174,2.0
4102307,4101804,8.0
4102307,4104204,218.0
4102307,4106902,57.0
4102307,4113205,5.0
4102307,4117701,10.0
4102307,4117800,1.0
4102307,4119152,1.0
4102307,4120101,1.0
4102307,4125506,2.0
4102406,3550308,1.0
4102406,4100103,4.0
4102406,4103602,3.0
4102406,4103701,1.0
4102406,4106407,4.0
4102406,4106902,2.0
4102406,4111001,4.0
4102406,4111803,1.0
4102406,4113700,2.0
4102406,4122404,1.0
4102406,4123105,2.0
4102505,4103206,2.0
4102505,4104303,6.0
4102505,4105508,3.0
4102505,4105904,1.0
4102505,4106555,9.0
4102505,4106902,1.0
4102505,4107504,27.0
4102505,4107702,3.0
4102505,4110805,1.0
4102505,4111506,1.0
4102505,4112108,24.0
4102505,4113700,1.0
4102505,4113734,1.0
4102505,4114005,1.0
4102505,4115200,4.0
4102505,4125001,1.0
4102505,4125803,46.0
4102505,4126108,4.0
4102505,4126801,1.0
4102505,5103403,1.0
4102604,4103024,1.0
4102604,4103156,4.0
4102604,4106902,1.0
4102604,4122800,1.0
4102604,4204202,1.0
4102604,4205001,66.0
4102604,4206603,1.0
4102604,4212007,1.0
4102703,3535309,1.0
4102703,3545407,1.0
4102703,4101101,38.0
4102703,4102406,1.0
4102703,4103602,17.0
4102703,4111803,9.0
4102703,4124103,43.0
4102752,4104501,11.0
4102752,4108403,1.0
4102752,4119004,4.0
4102752,4119806,2.0
4102752,4120358,2.0
4102752,4121406,1.0
4102752,4205001,1.0
4102752,4307906,2.0
4102802,3109501,3.0
4102802,3110301,2.0
4102802,4100806,5.0
4102802,4101507,2.0
4102802,4103701,14.0
4102802,4108007,3.0
4102802,4111902,6.0
4102802,4113700,126.0
4102802,4115200,1.0
4102802,4117305,1.0
4102802,4120002,10.0
4102802,4120333,1.0
4102802,4120507,6.0
4102802,4122404,46.0
4102802,4126504,16.0
4102901,4108502,1.0
4103008,1505502,1.0
4103008,3304557,2.0
4103008,4112207,7.0
4103008,4112959,1.0
4103008,4114005,2.0
4103024,4106571,4.0
4103024,4107207,9.0
4103024,4107850,1.0
4103024,4120903,1.0
4103040,4104303,1.0
4103040,4109401,1.0
4103040,4119608,4.0
4103040,4127965,3.0
4103040,5215405,1.0
4103057,3550308,2.0
4103057,4104600,3.0
4103057,4104808,5.0
4103057,4108403,1.0
4103057,4120903,1.0
4103057,4127858,7.0
4103057,4208203,1.0
4103107,4101804,3.0
4103107,4104006,3.0
4103107,4105805,67.0
4103107,4106902,166.0
4103107,4107652,1.0
4103107,4119152,7.0
4103107,4120804,7.0
4103107,4122206,2.0
4103107,4125506,2.0
4103107,4127882,3.0
4103107,4215000,1.0
4103156,4102604,11.0
4103156,4104501,4.0
4103156,4108304,1.0
4103156,4108403,1.0
4103156,4122800,1.0
4103156,4124400,3.0
4103156,4205001,3.0
4103206,4101408,47.0
4103206,4101507,21.0
4103206,4102505,1.0
4103206,4103800,3.0
4103206,4111100,4.0
4103206,4112108,148.0
4103206,4114203,5.0
4103206,4114807,1.0
4103206,4115200,25.0
4103206,4122404,7.0
4103206,4125803,51.0
4103222,4108403,1.0
4103222,4111209,3.0
4103222,4118501,16.0
4103305,3550308,1.0
4103305,4101408,1.0
4103305,4106852,6.0
4103305,4107603,1.0
4103305,4111506,1.0
4103305,4112108,6.0
4103305,4112504,2.0
4103305,4113106,3.0
4103305,4115507,2.0
4103305,4125001,3.0
4103305,4125803,4.0
4103354,4103453,39.0
4103354,4104055,1.0
4103354,4104808,68.0
4103354,4105003,1.0
4103354,4106308,7.0
4103354,4110052,9.0
4103354,4120903,1.0
4103370,4100707,5.0
4103370,4102000,10.0
4103370,4117909,47.0
4103370,4118857,4.0
4103370,4127700,1.0
4103370,4128104,2.0
4103404,3515301,1.0
4103404,3535804,1.0
4103404,4105102,2.0
4103404,4105904,36.0
4103404,4108007,1.0
4103404,4111902,6.0
4103404,4112603,1.0
4103404,4113700,3.0
4103404,4113809,7.0
4103404,4120002,7.0
4103404,4124509,32.0
4103453,3170107,1.0
4103453,4101051,1.0
4103453,4102000,1.0
4103453,4104808,3.0
4103453,4106308,2.0
4103453,4112751,1.0
4103453,4116703,12.0
4103453,4309209,1.0
4103453,5105259,1.0
4103479,3509502,1.0
4103479,4100509,2.0
4103479,4100707,2.0
4103479,4108320,1.0
4103479,4110607,3.0
4103479,4111555,1.0
4103479,4117909,20.0
4103479,4118857,58.0
4103479,4118907,3.0
4103479,4126256,1.0
4103479,4128104,40.0
4103503,3205309,1.0
4103503,4101408,153.0
4103503,4101507,5.0
4103503,4103701,1.0
4103503,4103800,3.0
4103503,4109401,1.0
4103503,4112108,1.0
4103503,4113700,1.0
4103503,4114906,23.0
4103503,4115754,5.0
4103503,4117305,1.0
4103503,4122404,4.0
4103602,3519501,1.0
4103602,3529005,1.0
4103602,3534708,16.0
4103602,3535309,1.0
4103602,3545407,3.0
4103602,3546405,2.0
4103602,3550308,2.0
4103602,4100103,1.0
4103602,4101101,4.0
4103602,4102406,7.0
4103602,4102703,1.0
4103602,4106407,1.0
4103602,4106902,1.0
4103602,4111803,28.0
4103602,4113700,3.0
4103602,4117800,1.0
4103602,4124103,2.0
4103701,3504008,1.0
4103701,3550308,1.0
4103701,4101507,9.0
4103701,4101903,2.0
4103701,4102802,1.0
4103701,4104808,1.0
4103701,4105102,1.0
4103701,4107603,1.0
4103701,4109807,19.0
4103701,4111803,1.0
4103701,4111902,1.0
4103701,4113700,1497.0
4103701,4115200,1.0
4103701,4115754,1.0
4103701,4120002,3.0
4103701,4120507,1.0
4103701,4122404,78.0
4103701,4122701,1.0
4103701,4124509,1.0
4103701,4125506,1.0
4103701,4126405,1.0
4103800,3169901,1.0
4103800,4101408,151.0
4103800,4101507,5.0
4103800,4103503,1.0
4103800,4112108,32.0
4103800,4113106,2.0
4103800,4114203,10.0
4103800,4115200,3.0
4103800,4117297,5.0
4103800,4117503,1.0
4103800,4122404,13.0
4103800,4125803,1.0
4103909,4103453,43.0
4103909,4104303,1.0
4103909,4104808,2.0
4103909,4106902,2.0
4103909,4107504,2.0
4103909,4108601,1.0
4103909,4112959,3.0
4103909,4114005,1.0
4103909,4116802,1.0
4103909,4117107,1.0
4103909,4122503,1.0
4103909,4128005,3.0
4103958,4109401,1.0
4103958,4123857,2.0
4104006,3524600,1.0
4104006,4100400,1.0
4104006,4101804,2.0
4104006,4103107,2.0
4104006,4105805,114.0
4104006,4105904,1.0
4104006,4106902,369.0
4104006,4113700,1.0
4104006,4118204,1.0
4104006,4119152,20.0
4104006,4119509,7.0
4104006,4120804,169.0
4104006,4120853,1.0
4104006,4125506,13.0
4104055,4103354,1.0
4104055,4103453,18.0
4104055,4104808,17.0
4104055,4109302,4.0
4104055,4109757,6.0
4104105,4113205,18.0
4104105,4114302,6.0
4104105,4118204,1.0
4104105,4121208,4.0
4104105,4122305,11.0
4104105,4208104,2.0
4104105,4210100,4.0
4104204,3305752,1.0
4104204,4100400,1.0
4104204,4101804,40.0
